500
-50, 0.6609294477093074
-54, 0.3253276661253276
72, 0.9344817222125844
-76, 0.18015849129165773
14, 0.7736824003425973
-9, 0.6812702978187106
-66, 0.21760140746864332
31, 0.1309594387736709
88, 0.10665790829811894
-42, 0.7527512167261549
34, 0.6205547035054995
-10, 0.5880908886216434
18, 0.9390672801169825
-66, 0.8085847285678089
-47, 0.19683876871625472
-46, 0.21960718135692336
-6, 0.6164965980513583
-28, 0.942562608270779
82, 0.5624474242077804
1, 0.7230612967179025
-43, 0.5534797951619954
72, 0.2759939214336019
5, 0.3792094134887657
-37, 0.44434250551122945
71, 0.015292381610474526
76, 0.8190687285562687
47, 0.30370123247130787
36, 0.8555961364007028
34, 0.5875332819616267
-61, 0.3647578268817079
93, 0.7450747451601651
6, 0.399293604145483
-64, 0.12349392103932288
-63, 0.3814290431186881
22, 0.15739102552965578
-65, 0.37109967483310924
-22, 0.7242890291228633
-58, 0.6207953195243411
-59, 0.751958759779306
4, 0.727922994551556
24, 0.03209374419292843
7, 0.8103772843412554
33, 0.617431643785302
-65, 0.5818004113212679
-92, 0.23897232653034728
45, 0.6304516591294057
-84, 0.5709447612657375
-42, 0.35303861640323975
63, 0.6811491443001702
-44, 0.6284065453111052
-85, 0.6122015857410711
-49, 0.16904133770228258
32, 0.4778703272590219
-34, 0.12417924010748538
0, 0.7658908023424219
-63, 0.7212853345733506
49, 0.7137432989121905
-13, 0.9925686557783509
-17, 0.5283157806583318
82, 0.2665452724900377
24, 0.06273714474436565
97, 0.5189241716693566
-53, 0.08227657466290406
-11, 0.18917253877690265
17, 0.8674028712955759
-33, 0.7229018462925396
-48, 0.744836323090129
-57, 0.2660945579354914
-23, 0.7314038785268507
68, 0.3151268728193468
-39, 0.28830345973470506
45, 0.6400635969591698
91, 0.37662108238698344
51, 0.9267077216218033
76, 0.18137812817226173
-80, 0.5038534238024388
36, 0.08210789219316095
30, 0.09908589322181804
29, 0.9081980865456379
-99, 0.797767297803331
-24, 0.10533339407550768
-12, 0.3182536488442381
-70, 0.8036757587155021
-67, 0.11505856631310796
-86, 0.5544031686294413
54, 0.6332828778647657
96, 0.7073668782444836
52, 0.18455663614453988
4, 0.3960773928629454
-74, 0.6973516516590946
70, 0.5640144955496968
2, 0.8264556612591839
-85, 0.23391750643665632
-2, 0.33514512677961295
65, 0.4748110830408857
-46, 0.13950392947699963
29, 0.9428112789182533
-15, 0.2743794582152481
-39, 0.3167702899322302
28, 0.30580659720866465
-7, 0.7455354027789276
25, 0.8730327624181146
-100, 0.4964068364357651
30, 0.9481785330246644
90, 0.0731960369238579
-30, 0.8169396088581595
-28, 0.7111722313699204
79, 0.5432426324206422
13, 0.04723027353849574
38, 0.5642977553040107
80, 0.39087333116513634
-17, 0.5939161014207286
99, 0.39419458361085435
-45, 0.7078973915572454
25, 0.04623624866891263
34, 0.4226642231722031
-66, 0.3913455236298248
66, 0.5034584900920362
-15, 0.8771687698096783
-46, 0.9444066995732407
-91, 0.41665782117928574
-47, 0.00709598385927257
30, 0.7526088733202324
-35, 0.026904443019470148
-33, 0.8781985621539937
15, 0.9737906428854702
97, 0.6958976482173386
67, 0.6416154880313384
95, 0.5283369014609182
-5, 0.34098936389989043
-2, 0.8837247791761064
81, 0.575629370226921
46, 0.9964150915162352
-94, 0.43181995478713364
8, 0.7539665199931773
36, 0.09365085104847037
44, 0.18173327707596854
-16, 0.4648039420499044
-98, 0.19594725690993475
-47, 0.5522649655539581
-4, 0.17458995693234514
-76, 0.44490569589980833
69, 0.42982364787137706
-3, 0.09232408701239359
-89, 0.10402658868578651
58, 0.4093702912335514
60, 0.7227957832349161
-89, 0.2762363542153238
-77, 0.7889726386285155
-77, 0.7786507650670698
87, 0.2081259679212386
-13, 0.4762252802778656
-69, 0.07269678722138817
-49, 0.5161526948394904
-87, 0.7250048589550063
23, 0.010870128083597441
96, 0.44282107313457186
-57, 0.6269945802720036
-84, 0.1907255622225904
72, 0.8076080577102955
94, 0.6215841977477244
29, 0.18477448291087906
49, 0.3273288474022411
75, 0.9862797205946865
-54, 0.623970396281935
-19, 0.5075685161351291
-23, 0.8200880745353812
-28, 0.8424344457402043
93, 0.4553319799821264
67, 0.918335422414739
-82, 0.34917528709327084
95, 0.11000365857382599
70, 0.7337076231313275
87, 0.4033180596019039
59, 0.5192933998274148
-49, 0.28043771848032784
20, 0.084097784991083
23, 0.5302572784689777
62, 0.6812682335984264
-91, 0.4118098237508402
-54, 0.7942081718980318
18, 0.7884054545323472
-77, 0.7482492861247081
-19, 0.2815787343249654
73, 0.2732728035441435
-46, 0.6481972177603805
93, 0.8943609899306242
-55, 0.9507365646956777
87, 0.1631242491691297
39, 0.10621648665275207
64, 0.4392208032639128
-93, 0.030806360306261715
-51, 0.2285370592277287
34, 0.21890893404533573
90, 0.4860077036257683
-47, 0.4107174296844289
-40, 0.4059706909751013
-88, 0.948650714499468
-48, 0.1993739939291651
60, 0.6251007561268905
-48, 0.06138210649056719
72, 0.041067582582925866
-49, 0.24263914459314206
2, 0.17023346009730622
98, 0.10755544771725845
-10, 0.26264770190810016
2, 0.27008574525064155
18, 0.5926728948589528
-26, 0.5120611026813922
-58, 0.45471113355803494
-22, 0.8619664331706072
94, 0.6651562586166999
-44, 0.9092579471572535
-30, 0.9431153182931904
-31, 0.38686532716719135
-94, 0.8344125933695152
-31, 0.08313860614707991
-11, 0.861357834478682
80, 0.9869754792771112
2, 0.8910995820250078
36, 0.39845983980362343
84, 0.45186273757620166
13, 0.7212399377375898
70, 0.49204228885409906
-1, 0.7112843666195174
4, 0.8220596342383543
19, 0.2526936165399265
-85, 0.9394540651898319
86, 0.4142231468988573
-73, 0.09274402930247372
73, 0.14818956511821912
-100, 0.2828103170113824
-30, 0.2707356686675263
-38, 0.4296400729469788
-74, 0.8930626236521618
60, 0.7718829669101662
73, 0.46495637086122166
97, 0.5691142287536326
49, 0.026342532320095424
-50, 0.41095869332386126
70, 0.34286648283926824
-53, 0.6129628558941069
-51, 0.015500991346388604
97, 0.01284564175273184
-78, 0.08178248224198392
80, 0.21561879597174938
75, 0.09273313256598648
-87, 0.08010716091317494
93, 0.37222852172888965
-97, 0.6383713647501511
-86, 0.7774539941292741
-66, 0.38396965306767705
-7, 0.21478661148583034
21, 0.3596950656204341
35, 0.18181631608507887
93, 0.2153317988281518
-97, 0.5646303089143687
-65, 0.7123428145661931
-81, 0.9050251030870401
4, 0.7625192124989972
25, 0.2548560725598513
9, 0.5683032282858408
-61, 0.6965555878891903
-47, 0.14768415120160094
-33, 0.34934725636944464
47, 0.9758476051743504
98, 0.25662679306939595
-67, 0.7971481290570755
29, 0.5772872071325446
73, 0.8684847846079132
-93, 0.3064413810325095
53, 0.9491360892793533
-37, 0.4906048820566141
-2, 0.01703543385984585
37, 0.6512550564507467
42, 0.47552755914878975
-72, 0.8492754166945315
-6, 0.006757781805505125
10, 0.426422940045172
-92, 0.8408722094741489
49, 0.7397904419630645
77, 0.19675709699122934
40, 0.2810160331409506
-30, 0.15626343170339374
-33, 0.5879286905410634
-95, 0.44179395745905903
16, 0.5509300174016654
63, 0.1289289086156059
-68, 0.09116395164522084
70, 0.12803969846489238
92, 0.9744430977033645
-60, 0.09449743465069316
-72, 0.10730196057708108
59, 0.7688111272690548
-91, 0.6890900634759175
-78, 0.813300226686899
99, 0.8352452843999464
-88, 0.6501778969786713
37, 0.9998121629528434
81, 0.6184542473687947
-44, 0.16051798687034957
-51, 0.8647023607492549
-4, 0.32759083776642817
-31, 0.37165302848602944
-10, 0.3888009194002545
-54, 0.4006436428409401
-44, 0.015140259797208788
97, 0.5947099295846898
-58, 0.9576902569500411
64, 0.19151515810466746
-27, 0.28173442976585694
-53, 0.5567034370430316
-98, 0.6139055468896666
69, 0.7291145484961139
73, 0.578809493643645
-17, 0.030673959369769244
43, 0.5307688297335483
75, 0.1696148358464361
24, 0.6464236345970464
48, 0.5136414805734122
26, 0.18267556361319126
-76, 0.40468870956662684
44, 0.5448046515159531
59, 0.3169369446970769
69, 0.9273008739737754
-8, 0.684856624975015
-85, 0.761469179854509
42, 0.10685659808829218
11, 0.14208864833555124
